Stname,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,CENSUS2010POP
Missouri,29,195,0,0,0,0.08557980316645271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23370
Missouri,29,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431
Missouri,29,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843
Missouri,29,201,0.10206424944502565,0,0,0.025516062361256413,0,0,0.025516062361256413,0,0,0,0,0,0,0,0,0,0,0,0,39191
Missouri,29,203,0.11846937566639024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8441
Missouri,29,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6373
Missouri,29,207,0.06673785371062466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29968
Missouri,29,209,0,0,0.031053971802993602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32202
Missouri,29,211,0,0.14894250819183794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6714
Missouri,29,213,0,0,0.13546202225447507,0.038703434929850025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019351717464925013,51675
Missouri,29,215,0.03844970778222086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26008
Missouri,29,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047261212722718465,0,0,21159
Missouri,29,219,0.030756927998031557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32513
Missouri,29,221,0.03969041476483429,0,0,0.03969041476483429,0,0,0,0,0,0,0,0,0,0,0,0,0.03969041476483429,0,0,25195
Missouri,29,223,0,0.07395902669920865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13521
Missouri,29,225,0.02762278327164245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36202
Missouri,29,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171
Missouri,29,229,0,0,0.053149083178315175,0,0,0,0.053149083178315175,0,0,0,0,0,0,0,0,0,0,0,0,18815
Missouri,29,510,0,0.0062638195518863495,0,0,0.0031319097759431747,0,0,0.0031319097759431747,0,0,0,0,0,0,0,0,0.0031319097759431747,0.0062638195518863495,0,319294
Missouri,29,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,30,1,0,0,0,0,0,0,0,0,0.10815487778498811,0,0,0,0,0,0,0,0,0,0,9246
Montana,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777302759424796,0,12865
Montana,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15405946695424436,0,0,0,0,0,6491
Montana,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781895937277263,0,0,0,0,0,5612
Montana,30,9,0,0,0,0,0,0,0,0.09922603691208573,0,0,0,0,0,0.09922603691208573,0,0.09922603691208573,0,0,0,10078
Montana,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
Montana,30,13,0,0,0,0,0,0,0,0.012296039445694542,0.012296039445694542,0,0.024592078891389084,0,0,0,0,0,0,0,0,81327
Montana,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5813
Montana,30,17,0,0,0,0,0,0,0,0,0,0,0,0.08547739123001966,0.08547739123001966,0,0,0,0,0,0,11699
Montana,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5711022272986864,1751
Montana,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8966
Montana,30,23,0,0,0,0,0,0,0,0,0,0,0.10755001075500108,0,0,0,0,0,0,0,0,9298
Montana,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890
Montana,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08631106507854307,0,0,0,11586
Montana,30,29,0,0,0,0,0,0,0,0,0,0.010997712475805032,0.010997712475805032,0.010997712475805032,0.010997712475805032,0.021995424951610065,0.021995424951610065,0,0,0.021995424951610065,0.021995424951610065,90928
Montana,30,31,0,0,0,0,0,0,0,0.011171561672606214,0.044686246690424855,0.011171561672606214,0,0.03351468501781864,0.011171561672606214,0.022343123345212428,0.011171561672606214,0,0.022343123345212428,0.022343123345212428,0,89513
Montana,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206
Montana,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13399
Montana,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884
Montana,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079
Montana,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16096
Montana,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876731544800982,11406
Montana,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072
Montana,30,47,0,0,0,0,0,0,0,0,0.06957489737702638,0,0,0.03478744868851319,0,0,0,0,0.03478744868851319,0,0,28746
Montana,30,49,0,0,0,0,0,0,0,0,0.015774114677813707,0,0,0.015774114677813707,0.015774114677813707,0,0,0,0.015774114677813707,0,0,63395
Montana,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339
Montana,30,53,0,0,0,0,0,0,0,0,0,0,0,0.050794940823893936,0,0,0,0,0.10158988164778787,0,0,19687
Montana,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734
Montana,30,57,0,0,0,0,0,0,0,0,0.1300221037576388,0.1300221037576388,0,0,0,0,0,0,0,0.1300221037576388,0,7691
Montana,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891
Montana,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223
Montana,30,63,0,0,0,0,0,0,0,0,0.018298429079863496,0,0,0.018298429079863496,0.009149214539931748,0.018298429079863496,0,0,0,0.018298429079863496,0,109299
Montana,30,65,0,0,0,0,0,0,0,0,0,0,0,0.22036139268400176,0,0,0,0,0,0,0,4538
Montana,30,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06395497569710924,0,0,0.06395497569710924,0,0,15636
Montana,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
Montana,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253
Montana,30,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153
Montana,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743
Montana,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14230823964707556,0,0,0,0,7027
Montana,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179
Montana,30,81,0,0,0,0,0,0,0,0.024868198547697205,0,0,0,0,0,0.024868198547697205,0,0,0,0,0.024868198547697205,40212
Montana,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9746
Montana,30,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10425
Montana,30,87,0,0,0,0,0,0,0,0,0,0,0,0,0.10830715910321671,0,0,0,0,0,0,9233
Montana,30,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08761938140716727,0,11413
Montana,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384
Montana,30,93,0,0,0,0,0,0,0,0,0.029239766081871347,0,0,0,0,0,0.029239766081871347,0,0,0,0,34200
Montana,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9117
Montana,30,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27389756231169543,3651
Montana,30,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6073
Montana,30,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324
Montana,30,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
Montana,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369
Montana,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168
Montana,30,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
Montana,30,111,0,0,0,0,0,0,0.006758035303976427,0,0.02703214121590571,0,0,0,0,0,0,0.013516070607952855,0.013516070607952855,0,0.006758035303976427,147972
Montana,30,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031883688305063135,0.031883688305063135,31364
Nebraska,31,3,0,0,0,0,0,0,0,0.14958863126402394,0,0,0,0,0,0,0,0,0,0,0,6685
Nebraska,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460
Nebraska,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690
Nebraska,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
Nebraska,31,11,0,0,0,0,0,0,0,0.18165304268846502,0,0,0,0,0,0,0,0,0,0,0,5505
Nebraska,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11308
Nebraska,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099
Nebraska,31,17,0,0,0,0,0,0,0.3179650238473768,0,0,0,0,0,0,0,0,0,0,0,0,3145
Nebraska,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021691032926987982,0,46102
Nebraska,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6858
Nebraska,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11911852293031566,0,0,8395
Nebraska,31,25,0,0,0,0,0,0,0.03961808169248445,0,0,0,0,0,0,0,0,0,0,0.03961808169248445,0,25241
Nebraska,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11296882060551289,0,0,0,0.11296882060551289,0,8852
Nebraska,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966
Nebraska,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713
Nebraska,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998
Nebraska,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6542
Nebraska,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10515
Nebraska,31,39,0,0,0,0,0,0,0,0,0,0,0,0.109421162052741,0.109421162052741,0,0,0,0,0,0,9139
Nebraska,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10939
Nebraska,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047605446063029605,0,0,0.047605446063029605,21006
Nebraska,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10890873448050534,0,0,9182
Nebraska,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24326
Nebraska,31,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5151983513652757,0,0,0,1941
Nebraska,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
Nebraska,31,53,0,0,0,0,0,0,0,0,0.027254640102477447,0,0,0,0,0,0,0,0,0,0,36691
Nebraska,31,55,0.0019338245247626231,0.0019338245247626231,0.005801473574287869,0.0019338245247626231,0.0019338245247626231,0,0.005801473574287869,0.0019338245247626231,0.009669122623813114,0.0038676490495252462,0.005801473574287869,0.005801473574287869,0.011602947148575737,0.0038676490495252462,0.005801473574287869,0.005801473574287869,0.011602947148575737,0.0077352980990504925,0.0038676490495252462,517110
Nebraska,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
Nebraska,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5890
Nebraska,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225
Nebraska,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756
Nebraska,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4959
Nebraska,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044820940343328404,0,0,0,22311
Nebraska,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057
Nebraska,31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049
Nebraska,31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044
Nebraska,31,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614
Nebraska,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538
Nebraska,31,79,0,0,0.017062808196973058,0,0,0,0,0,0.017062808196973058,0,0,0.017062808196973058,0,0,0,0,0,0.017062808196973058,0,58607
Nebraska,31,81,0,0,0,0,0,0,0,0,0.10960105217010084,0,0,0,0,0,0,0,0,0,0,9124
Nebraska,31,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423
Nebraska,31,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967
Nebraska,31,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908
Nebraska,31,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10435
Nebraska,31,91,0,0,0,0,0,0,0,0,1.358695652173913,0,0,0,0,0,0,0,0,0,0,736
Nebraska,31,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6274
Nebraska,31,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547
Nebraska,31,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217
Nebraska,31,99,0,0,0,0,0,0,0,0,0.15410695022345508,0,0,0,0,0,0,0,0,0,0,6489
Nebraska,31,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368
Nebraska,31,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
Nebraska,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821
Nebraska,31,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701
Nebraska,31,109,0.014015073211238687,0.003503768302809672,0.003503768302809672,0.003503768302809672,0,0.007007536605619344,0.007007536605619344,0.007007536605619344,0,0.003503768302809672,0.010511304908429015,0.014015073211238687,0.02102260981685803,0.010511304908429015,0.007007536605619344,0.007007536605619344,0.003503768302809672,0.003503768302809672,0.02102260981685803,285407
Nebraska,31,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36288
Nebraska,31,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
Nebraska,31,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632
Nebraska,31,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
Nebraska,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02867301296020186,0,0,0,34876
Nebraska,31,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845
Nebraska,31,123,0,0.19833399444664815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042
Nebraska,31,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735
Nebraska,31,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7248
Nebraska,31,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500
Nebraska,31,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06353240152477764,15740
Nebraska,31,133,0,0,0,0,0,0,0,0.3606202668589975,0,0,0,0,0,0,0,0,0,0,0,2773
Nebraska,31,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970
Nebraska,31,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9188
Nebraska,31,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7266
Nebraska,31,141,0,0,0,0,0,0,0,0,0.031020256227316436,0,0,0,0,0,0,0,0,0,0,32237
Nebraska,31,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1849796522382538,0,5406
Nebraska,31,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055
Nebraska,31,147,0,0,0,0,0,0,0,0,0,0,0,0,0.11957431543704412,0,0,0,0,0,0,8363
Nebraska,31,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526
Nebraska,31,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07042253521126761,0,0,0,0,0,14200
Nebraska,31,153,0,0.0062956434147569875,0.0062956434147569875,0,0,0,0.018886930244270964,0,0,0,0.0062956434147569875,0,0.0062956434147569875,0.012591286829513975,0.012591286829513975,0.0062956434147569875,0.02518257365902795,0.0062956434147569875,0.018886930244270964,158840
Nebraska,31,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20780
Nebraska,31,157,0,0,0,0,0.02704895861509332,0,0.02704895861509332,0,0,0,0,0,0,0,0,0,0,0,0,36970
Nebraska,31,159,0,0,0,0,0,0,0,0,0.05970149253731343,0,0,0,0,0,0,0,0,0,0,16750
Nebraska,31,161,0,0,0,0,0,0,0,0,0,0,0,0.18284878405558602,0,0,0,0,0,0,0.18284878405558602,5469
Nebraska,31,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152
Nebraska,31,165,0,0,0,0,0,0,0,0,0,0.7627765064836003,0,0,0,0,0,0,0,0,0,1311
Nebraska,31,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6129
Nebraska,31,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5228
Nebraska,31,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
Nebraska,31,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6940
Nebraska,31,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260
Nebraska,31,177,0,0,0,0,0,0,0,0,0,0,0,0.04942176534545814,0,0.04942176534545814,0,0,0,0.04942176534545814,0,20234
Nebraska,31,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9595
Nebraska,31,181,0,0,0,0,0,0,0,0.2623294858342078,0,0,0,0,0,0,0,0,0,0,0,3812
Nebraska,31,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
Nebraska,31,185,0,0,0,0,0,0,0,0,0,0,0.07317965605561655,0,0,0,0,0,0.07317965605561655,0,0,13665
Nebraska,31,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,32,1,0.040197773043373394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24877
Nevada,32,3,0.0015374610061452318,0.0015374610061452318,5.124870020484105e-4,0.0015374610061452318,5.124870020484105e-4,0,5.124870020484105e-4,0.004612383018435695,0.0015374610061452318,0.002049948008193642,5.124870020484105e-4,0.0015374610061452318,0.0015374610061452318,0.0035874090143388736,0.0015374610061452318,0.002562435010242053,0.006149844024580927,0.006149844024580927,0.004612383018435695,1951269
Nevada,32,5,0,0,0,0,0,0,0,0,0,0.021277953911951825,0,0,0,0,0,0,0.021277953911951825,0,0,46997
Nevada,32,7,0,0,0,0,0,0.020484247613585152,0,0,0,0,0,0,0.020484247613585152,0.061452742840755456,0.020484247613585152,0,0,0,0,48818
Nevada,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277139208173691,0,0,0,0,0,783
Nevada,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
Nevada,32,13,0,0,0,0,0,0,0,0,0,0.12100677637947725,0,0,0,0,0,0,0,0,0,16528
Nevada,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775
Nevada,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345
Nevada,32,19,0,0,0,0,0,0,0.01923816852635629,0,0,0,0,0,0,0,0,0,0,0.01923816852635629,0.01923816852635629,51980
Nevada,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772
Nevada,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022755199563100167,0,0,0,0,0,43946
Nevada,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14808233377758034,0,6753
Nevada,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24937655860349126,0.24937655860349126,0,0,0,0,4010
Nevada,32,31,0,0,0.0023730028215003546,0,0,0.0023730028215003546,0.004746005643000709,0.014238016929002128,0.018984022572002837,0.014238016929002128,0.0023730028215003546,0.0023730028215003546,0.004746005643000709,0.007119008464501064,0.0023730028215003546,0.004746005643000709,0.004746005643000709,0.0023730028215003546,0.007119008464501064,421407
Nevada,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030
Nevada,32,510,0,0.018091688678221224,0,0,0,0,0,0,0.018091688678221224,0,0,0.018091688678221224,0,0,0,0,0,0.03618337735644245,0,55274
Nevada,32,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,33,1,0.08321129010784183,0.1497803221941153,0.09985354812941019,0.09985354812941019,0.18306483823725203,0.03328451604313673,0.16642258021568365,0.09985354812941019,0.36612967647450406,0.3328451604313673,0.5658367727333244,0.6989748369058714,0.48262548262548266,0.7821861270137132,0.4160564505392092,0.3328451604313673,0.5991212887764612,1.0151777393156705,0.682332578884303,60088
New Hampshire,33,3,0.041825254088418584,0.020912627044209292,0.18821364339788366,0.041825254088418584,0.18821364339788366,0.08365050817683717,0.10456313522104647,0.3973399138399766,0.3346020327073487,0.3764272867957673,0.7319419465473253,1.1083692333430926,1.0038060981220462,1.2547576226525576,0.2927767786189301,0.25095152453051156,0.7319419465473253,1.422058639006232,1.5266217742272783,47818
New Hampshire,33,5,0.09077116589078932,0,0.06483654706484952,0.09077116589078932,0.03890192823890971,0.07780385647781941,0.15560771295563883,0.16857502236860875,0.4668231388669165,0.44088852004097673,0.3760519729761272,0.7910058741911641,0.5575943047577059,0.933646277733833,0.5186923765187962,0.38901928238909705,0.4279212106280068,0.674300089474435,0.4927577576928563,77117
New Hampshire,33,7,0.09075782786265316,0.09075782786265316,0.03025260928755105,0.03025260928755105,0.0605052185751021,0.1210104371502042,0.1210104371502042,0.09075782786265316,0.0605052185751021,0.09075782786265316,0.15126304643775526,0.3025260928755105,0.15126304643775526,0.0605052185751021,0.1210104371502042,0.0605052185751021,0.21176826501285737,0.2420208743004084,0.15126304643775526,33055
New Hampshire,33,9,0.04488431068919859,0.05610538836149824,0.022442155344599295,0.11221077672299648,0.06732646603379788,0.05610538836149824,0.07854754370609754,0.15709508741219508,0.20197939810139365,0.2132004757736933,0.5049484952534842,0.4488431068919859,0.4712852622365852,0.8752440584393726,0.2917480194797908,0.3029690971520905,0.46006418456428555,0.7181489710271775,0.9089072914562715,89118
New Hampshire,33,11,0.034937026010615865,0.047414535300121526,0.08983806688444079,0.09233356874234193,0.09482907060024305,0.187162639342585,0.3768207805430711,0.5440194050224471,1.1204803341976088,1.0930298137606964,1.0555972858921794,0.9632637171498375,1.0605882896079817,1.2452554270926655,0.33938825267455414,0.30694672852183935,0.5365328994487436,0.9333176948550238,0.9857232338709475,400721
New Hampshire,33,13,0.054628017344395506,0.07511352384854382,0.0887705281846427,0.06828502168049438,0.10925603468879101,0.06145651951244495,0.19119806070538428,0.3072825975622247,0.7101642254771416,0.6077366929564001,0.7443067363173889,0.7306497319812899,0.8603912731742293,1.0037898187032674,0.6282221994605484,0.5667656799481033,0.7989347536617843,1.5022704769708763,1.2974154119293932,146445
New Hampshire,33,15,0.10500536882288981,0.1998489277596935,0.3895360456333009,0.2642070570382389,0.3488888060889565,0.4369578251017028,1.0500536882288982,1.337971635001338,2.2728581445212606,1.9713911179007055,1.6936349810143518,1.429427923976113,1.8494493992676724,1.771542190141012,0.7519739315703723,0.4809923346080759,0.8705283802413769,1.073764577963099,1.1889317566720752,295223
New Hampshire,33,17,0.08120640231275834,0.1705334448567925,0.5928067368831359,0.2842224080946542,0.30046368855720584,0.25173984716955083,0.7146163403522733,1.46171524162965,2.1276077405942684,1.5510422841736842,1.1125277116847894,1.2668198760790301,1.3886294795481675,1.7215757290304767,0.6983750598897217,0.5278416150329293,0.8120640231275833,0.9176323461341692,1.3805088393168916,123143
New Hampshire,33,19,0,0.022861323213387588,0.022861323213387588,0.09144529285355035,0.022861323213387588,0,0.045722646426775176,0.06858396964016278,0.32005852498742626,0.4800877874811394,0.5029491106945271,0.5029491106945271,0.34291984820081384,0.891591605322116,0.6629783731882402,0.2743358785606511,0.25147455534726354,0.9373142517488913,0.7544236660417905,43742
New Hampshire,33,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,34,1,0.32781033622413486,0.22582489828773733,0.269532943117622,0.46986148192126,0.5682045827885004,0.4990001784745164,0.35694903277739126,0.5827739310651286,0.44800745950631765,0.4990001784745164,0.45164979657547466,0.44800745950631765,0.35330669570823425,0.2440365836335226,0.36787604398486246,0.4152264258839041,0.33873734743160605,0.24039424656436556,0.27317528018677906,274549
New Jersey,34,3,0.1149023992504828,0.04419323048095493,0.1403135067770319,0.13478935296691252,0.09501544553405308,0.18008741420989133,0.13037002991881702,0.1734584296377481,0.19224055259215395,0.31045744412870835,0.18340190649596297,0.24416759840727598,0.20218402945036879,0.26626421364775343,0.23422412154906114,0.3038284595565651,0.30824778260466057,0.3347637208932336,0.2563207367895386,905116
New Jersey,34,5,0.04902681766926509,0.013370950273435933,0.044569834244786444,0.20502123752601764,0.29416090601559053,0.3521016905338129,0.24290559663408612,0.38775755792964206,0.6195206960025316,0.9047676351691648,0.5482089612108733,0.5192385689517621,0.5794078451822238,0.470211751282497,0.43678437559890715,0.5749508617577451,0.6239776794270102,0.5058676186783262,0.4144994584765139,448734
